data_somministrazione,fornitore,area,fascia_anagrafica,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,pregressa_infezione,dose_addizionale_booster,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-11-05,Pfizer/BioNTech,CAM,60-69,1672,1203,131,464,9,2271,ITF,ITF3,15,Campania
2021-11-05,Pfizer/BioNTech,CAM,70-79,1187,1035,62,133,1,2026,ITF,ITF3,15,Campania
2021-11-05,Pfizer/BioNTech,CAM,80-89,1102,1255,30,44,1,2282,ITF,ITF3,15,Campania
2021-11-05,Pfizer/BioNTech,CAM,90+,101,174,6,8,1,260,ITF,ITF3,15,Campania
2021-11-05,Pfizer/BioNTech,EMR,12-19,259,229,158,307,13,10,ITH,ITH5,8,Emilia-Romagna
2021-11-05,Pfizer/BioNTech,EMR,20-29,537,495,94,603,12,323,ITH,ITH5,8,Emilia-Romagna
2021-11-05,Pfizer/BioNTech,EMR,30-39,688,801,139,788,16,546,ITH,ITH5,8,Emilia-Romagna
2021-11-05,Pfizer/BioNTech,EMR,40-49,764,889,130,781,21,721,ITH,ITH5,8,Emilia-Romagna
2021-11-05,Pfizer/BioNTech,EMR,50-59,683,892,84,547,15,929,ITH,ITH5,8,Emilia-Romagna
2021-11-05,Pfizer/BioNTech,EMR,60-69,785,690,51,183,2,1239,ITH,ITH5,8,Emilia-Romagna
2021-11-05,Pfizer/BioNTech,EMR,70-79,835,640,26,59,1,1389,ITH,ITH5,8,Emilia-Romagna
2021-11-05,Pfizer/BioNTech,EMR,80-89,2529,3221,21,25,0,5704,ITH,ITH5,8,Emilia-Romagna
2021-11-05,Pfizer/BioNTech,EMR,90+,281,746,9,7,0,1011,ITH,ITH5,8,Emilia-Romagna
2021-11-05,Pfizer/BioNTech,FVG,12-19,121,85,75,129,1,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-05,Pfizer/BioNTech,FVG,20-29,258,194,34,304,2,112,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-05,Pfizer/BioNTech,FVG,30-39,284,326,48,349,5,208,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-05,Pfizer/BioNTech,FVG,40-49,335,336,35,369,3,264,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-05,Pfizer/BioNTech,FVG,50-59,315,356,38,343,4,286,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-05,Pfizer/BioNTech,FVG,60-69,255,225,28,107,0,345,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-05,Pfizer/BioNTech,FVG,70-79,171,159,13,23,0,294,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-05,Pfizer/BioNTech,FVG,80-89,335,462,6,11,0,780,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-05,Pfizer/BioNTech,FVG,90+,40,132,2,2,0,168,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-05,Pfizer/BioNTech,LAZ,12-19,448,391,329,487,19,4,ITI,ITI4,12,Lazio
2021-11-05,Pfizer/BioNTech,LAZ,20-29,677,627,189,783,21,311,ITI,ITI4,12,Lazio
2021-11-05,Pfizer/BioNTech,LAZ,30-39,914,890,255,969,26,554,ITI,ITI4,12,Lazio
2021-11-05,Pfizer/BioNTech,LAZ,40-49,903,943,216,837,34,759,ITI,ITI4,12,Lazio
2021-11-05,Pfizer/BioNTech,LAZ,50-59,900,995,145,629,26,1095,ITI,ITI4,12,Lazio
2021-11-05,Pfizer/BioNTech,LAZ,60-69,1129,969,95,214,10,1779,ITI,ITI4,12,Lazio
2021-11-05,Pfizer/BioNTech,LAZ,70-79,1668,1500,54,64,5,3045,ITI,ITI4,12,Lazio
2021-11-05,Pfizer/BioNTech,LAZ,80-89,1597,2037,32,49,2,3551,ITI,ITI4,12,Lazio
2021-11-05,Pfizer/BioNTech,LAZ,90+,204,514,7,16,0,695,ITI,ITI4,12,Lazio
2021-11-05,Pfizer/BioNTech,LIG,12-19,147,158,117,175,6,7,ITC,ITC3,7,Liguria
2021-11-05,Pfizer/BioNTech,LIG,20-29,206,132,48,223,3,64,ITC,ITC3,7,Liguria
2021-11-05,Pfizer/BioNTech,LIG,30-39,226,225,53,274,0,124,ITC,ITC3,7,Liguria
2021-11-05,Pfizer/BioNTech,LIG,40-49,260,251,57,323,2,129,ITC,ITC3,7,Liguria
2021-11-05,Pfizer/BioNTech,LIG,50-59,286,299,36,282,0,267,ITC,ITC3,7,Liguria
2021-11-05,Pfizer/BioNTech,LIG,60-69,316,247,27,115,1,420,ITC,ITC3,7,Liguria
2021-11-05,Pfizer/BioNTech,LIG,70-79,386,334,19,37,0,664,ITC,ITC3,7,Liguria
2021-11-05,Pfizer/BioNTech,LIG,80-89,511,608,5,18,0,1096,ITC,ITC3,7,Liguria
2021-11-05,Pfizer/BioNTech,LIG,90+,59,123,3,5,0,174,ITC,ITC3,7,Liguria
2021-11-05,Pfizer/BioNTech,LOM,12-19,689,603,452,799,25,16,ITC,ITC4,3,Lombardia
2021-11-05,Pfizer/BioNTech,LOM,20-29,1119,1075,306,1065,38,785,ITC,ITC4,3,Lombardia
2021-11-05,Pfizer/BioNTech,LOM,30-39,1246,1498,326,1162,41,1215,ITC,ITC4,3,Lombardia
2021-11-05,Pfizer/BioNTech,LOM,40-49,1328,1853,270,1129,42,1740,ITC,ITC4,3,Lombardia
2021-11-05,Pfizer/BioNTech,LOM,50-59,1483,2254,219,933,39,2546,ITC,ITC4,3,Lombardia
2021-11-05,Pfizer/BioNTech,LOM,60-69,1637,1596,132,341,14,2746,ITC,ITC4,3,Lombardia
2021-11-05,Pfizer/BioNTech,LOM,70-79,1701,1429,72,118,3,2937,ITC,ITC4,3,Lombardia
2021-11-05,Pfizer/BioNTech,LOM,80-89,4332,5901,53,57,0,10123,ITC,ITC4,3,Lombardia
2021-11-05,Pfizer/BioNTech,LOM,90+,494,1525,16,20,1,1982,ITC,ITC4,3,Lombardia
2021-11-05,Pfizer/BioNTech,MAR,12-19,113,107,83,126,7,4,ITI,ITI3,11,Marche
2021-11-05,Pfizer/BioNTech,MAR,20-29,217,160,62,218,6,91,ITI,ITI3,11,Marche
2021-11-05,Pfizer/BioNTech,MAR,30-39,295,277,89,309,8,166,ITI,ITI3,11,Marche
2021-11-05,Pfizer/BioNTech,MAR,40-49,309,338,82,327,8,230,ITI,ITI3,11,Marche
2021-11-05,Pfizer/BioNTech,MAR,50-59,314,395,50,276,9,374,ITI,ITI3,11,Marche
2021-11-05,Pfizer/BioNTech,MAR,60-69,375,307,35,91,3,553,ITI,ITI3,11,Marche
2021-11-05,Pfizer/BioNTech,MAR,70-79,288,245,13,22,1,497,ITI,ITI3,11,Marche
2021-11-05,Pfizer/BioNTech,MAR,80-89,411,539,10,7,1,932,ITI,ITI3,11,Marche
2021-11-05,Pfizer/BioNTech,MAR,90+,61,168,2,1,0,226,ITI,ITI3,11,Marche
2021-11-05,Pfizer/BioNTech,MOL,12-19,32,11,16,27,0,0,ITF,ITF2,14,Molise
2021-11-05,Pfizer/BioNTech,MOL,20-29,31,23,12,26,0,16,ITF,ITF2,14,Molise
2021-11-05,Pfizer/BioNTech,MOL,30-39,51,58,16,46,1,46,ITF,ITF2,14,Molise
2021-11-05,Pfizer/BioNTech,MOL,40-49,55,70,15,33,0,77,ITF,ITF2,14,Molise
2021-11-05,Pfizer/BioNTech,MOL,50-59,76,117,12,27,0,154,ITF,ITF2,14,Molise
2021-11-05,Pfizer/BioNTech,MOL,60-69,169,179,11,18,0,319,ITF,ITF2,14,Molise
2021-11-05,Pfizer/BioNTech,MOL,70-79,148,132,6,6,0,268,ITF,ITF2,14,Molise
2021-11-05,Pfizer/BioNTech,MOL,80-89,48,98,0,2,0,144,ITF,ITF2,14,Molise
2021-11-05,Pfizer/BioNTech,MOL,90+,12,39,1,0,0,50,ITF,ITF2,14,Molise
2021-11-05,Pfizer/BioNTech,PAB,12-19,128,105,97,132,0,4,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-11-05,Pfizer/BioNTech,PAB,20-29,157,141,43,209,1,45,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-11-05,Pfizer/BioNTech,PAB,30-39,144,154,56,176,2,64,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-11-05,Pfizer/BioNTech,PAB,40-49,135,162,47,139,0,111,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-11-05,Pfizer/BioNTech,PAB,50-59,165,196,60,138,0,163,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-11-05,Pfizer/BioNTech,PAB,60-69,129,96,23,40,0,162,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-11-05,Pfizer/BioNTech,PAB,70-79,133,114,11,18,0,218,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-11-05,Pfizer/BioNTech,PAB,80-89,169,264,5,10,0,418,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-11-05,Pfizer/BioNTech,PAB,90+,38,81,4,2,0,113,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-11-05,Pfizer/BioNTech,PAT,12-19,75,81,42,107,5,2,ITH,ITH2,4,Provincia Autonoma Trento
2021-11-05,Pfizer/BioNTech,PAT,20-29,151,117,48,177,6,37,ITH,ITH2,4,Provincia Autonoma Trento
2021-11-05,Pfizer/BioNTech,PAT,30-39,146,140,35,196,8,47,ITH,ITH2,4,Provincia Autonoma Trento
2021-11-05,Pfizer/BioNTech,PAT,40-49,155,166,37,179,8,97,ITH,ITH2,4,Provincia Autonoma Trento
2021-11-05,Pfizer/BioNTech,PAT,50-59,140,161,37,134,6,124,ITH,ITH2,4,Provincia Autonoma Trento
2021-11-05,Pfizer/BioNTech,PAT,60-69,88,88,25,48,1,102,ITH,ITH2,4,Provincia Autonoma Trento
2021-11-05,Pfizer/BioNTech,PAT,70-79,53,33,6,23,1,56,ITH,ITH2,4,Provincia Autonoma Trento
2021-11-05,Pfizer/BioNTech,PAT,80-89,141,212,5,10,0,338,ITH,ITH2,4,Provincia Autonoma Trento
2021-11-05,Pfizer/BioNTech,PAT,90+,31,77,1,3,0,104,ITH,ITH2,4,Provincia Autonoma Trento
2021-11-05,Pfizer/BioNTech,PIE,12-19,303,283,165,398,10,13,ITC,ITC1,1,Piemonte
2021-11-05,Pfizer/BioNTech,PIE,20-29,619,480,111,749,18,221,ITC,ITC1,1,Piemonte
2021-11-05,Pfizer/BioNTech,PIE,30-39,715,770,144,889,11,441,ITC,ITC1,1,Piemonte
2021-11-05,Pfizer/BioNTech,PIE,40-49,809,898,156,895,14,642,ITC,ITC1,1,Piemonte
2021-11-05,Pfizer/BioNTech,PIE,50-59,718,960,105,694,23,856,ITC,ITC1,1,Piemonte
2021-11-05,Pfizer/BioNTech,PIE,60-69,648,599,87,245,10,905,ITC,ITC1,1,Piemonte
2021-11-05,Pfizer/BioNTech,PIE,70-79,535,486,58,96,1,866,ITC,ITC1,1,Piemonte
2021-11-05,Pfizer/BioNTech,PIE,80-89,1496,2089,21,37,1,3526,ITC,ITC1,1,Piemonte
2021-11-05,Pfizer/BioNTech,PIE,90+,168,454,10,19,0,593,ITC,ITC1,1,Piemonte
2021-11-05,Pfizer/BioNTech,PUG,12-19,276,254,203,313,10,4,ITF,ITF4,16,Puglia
2021-11-05,Pfizer/BioNTech,PUG,20-29,513,561,132,441,21,480,ITF,ITF4,16,Puglia
2021-11-05,Pfizer/BioNTech,PUG,30-39,656,874,226,509,28,767,ITF,ITF4,16,Puglia
2021-11-05,Pfizer/BioNTech,PUG,40-49,681,803,161,457,21,845,ITF,ITF4,16,Puglia
2021-11-05,Pfizer/BioNTech,PUG,50-59,685,793,97,328,17,1036,ITF,ITF4,16,Puglia
2021-11-05,Pfizer/BioNTech,PUG,60-69,758,530,50,128,3,1107,ITF,ITF4,16,Puglia
2021-11-05,Pfizer/BioNTech,PUG,70-79,406,330,25,43,2,666,ITF,ITF4,16,Puglia
2021-11-05,Pfizer/BioNTech,PUG,80-89,1010,1083,13,24,1,2055,ITF,ITF4,16,Puglia
2021-11-05,Pfizer/BioNTech,PUG,90+,125,183,4,3,0,301,ITF,ITF4,16,Puglia
2021-11-05,Pfizer/BioNTech,SAR,12-19,158,111,94,171,2,2,ITG,ITG2,20,Sardegna
2021-11-05,Pfizer/BioNTech,SAR,20-29,210,145,64,212,4,75,ITG,ITG2,20,Sardegna
2021-11-05,Pfizer/BioNTech,SAR,30-39,275,306,69,296,2,214,ITG,ITG2,20,Sardegna
2021-11-05,Pfizer/BioNTech,SAR,40-49,368,349,78,323,5,311,ITG,ITG2,20,Sardegna
2021-11-05,Pfizer/BioNTech,SAR,50-59,372,453,69,277,5,474,ITG,ITG2,20,Sardegna
2021-11-05,Pfizer/BioNTech,SAR,60-69,349,356,39,135,3,528,ITG,ITG2,20,Sardegna
2021-11-05,Pfizer/BioNTech,SAR,70-79,285,247,22,63,0,447,ITG,ITG2,20,Sardegna
2021-11-05,Pfizer/BioNTech,SAR,80-89,580,685,10,40,1,1214,ITG,ITG2,20,Sardegna
2021-11-05,Pfizer/BioNTech,SAR,90+,90,129,3,7,0,209,ITG,ITG2,20,Sardegna
2021-11-05,Pfizer/BioNTech,SIC,12-19,555,493,393,633,18,4,ITG,ITG1,19,Sicilia
2021-11-05,Pfizer/BioNTech,SIC,20-29,1043,775,332,1221,26,239,ITG,ITG1,19,Sicilia
2021-11-05,Pfizer/BioNTech,SIC,30-39,1181,998,374,1499,30,276,ITG,ITG1,19,Sicilia
2021-11-05,Pfizer/BioNTech,SIC,40-49,1130,927,338,1297,28,394,ITG,ITG1,19,Sicilia
2021-11-05,Pfizer/BioNTech,SIC,50-59,1171,906,252,1167,32,626,ITG,ITG1,19,Sicilia
2021-11-05,Pfizer/BioNTech,SIC,60-69,1097,839,197,559,10,1170,ITG,ITG1,19,Sicilia
2021-11-05,Pfizer/BioNTech,SIC,70-79,875,696,94,281,5,1191,ITG,ITG1,19,Sicilia
2021-11-05,Pfizer/BioNTech,SIC,80-89,880,956,36,105,2,1693,ITG,ITG1,19,Sicilia
2021-11-05,Pfizer/BioNTech,SIC,90+,115,163,3,17,0,258,ITG,ITG1,19,Sicilia
2021-11-05,Pfizer/BioNTech,TOS,12-19,256,244,200,261,27,12,ITI,ITI1,9,Toscana
2021-11-05,Pfizer/BioNTech,TOS,20-29,411,447,111,403,19,325,ITI,ITI1,9,Toscana
2021-11-05,Pfizer/BioNTech,TOS,30-39,512,620,173,555,17,387,ITI,ITI1,9,Toscana
2021-11-05,Pfizer/BioNTech,TOS,40-49,518,645,125,544,33,461,ITI,ITI1,9,Toscana
2021-11-05,Pfizer/BioNTech,TOS,50-59,575,820,110,465,24,796,ITI,ITI1,9,Toscana
2021-11-05,Pfizer/BioNTech,TOS,60-69,477,598,68,182,20,805,ITI,ITI1,9,Toscana
2021-11-05,Pfizer/BioNTech,TOS,70-79,616,564,41,90,2,1047,ITI,ITI1,9,Toscana
2021-11-05,Pfizer/BioNTech,TOS,80-89,3357,4402,38,42,0,7679,ITI,ITI1,9,Toscana
2021-11-05,Pfizer/BioNTech,TOS,90+,425,992,15,11,0,1391,ITI,ITI1,9,Toscana
2021-11-05,Pfizer/BioNTech,UMB,12-19,70,45,46,62,5,2,ITI,ITI2,10,Umbria
2021-11-05,Pfizer/BioNTech,UMB,20-29,108,89,41,85,5,66,ITI,ITI2,10,Umbria
2021-11-05,Pfizer/BioNTech,UMB,30-39,107,178,44,102,0,139,ITI,ITI2,10,Umbria
2021-11-05,Pfizer/BioNTech,UMB,40-49,140,195,27,104,6,198,ITI,ITI2,10,Umbria
2021-11-05,Pfizer/BioNTech,UMB,50-59,152,213,23,83,3,256,ITI,ITI2,10,Umbria
2021-11-05,Pfizer/BioNTech,UMB,60-69,202,220,19,24,0,379,ITI,ITI2,10,Umbria
2021-11-05,Pfizer/BioNTech,UMB,70-79,172,153,7,14,0,304,ITI,ITI2,10,Umbria
2021-11-05,Pfizer/BioNTech,UMB,80-89,314,374,3,3,0,682,ITI,ITI2,10,Umbria
2021-11-05,Pfizer/BioNTech,UMB,90+,38,65,0,0,0,103,ITI,ITI2,10,Umbria
2021-11-05,Pfizer/BioNTech,VDA,12-19,8,7,4,10,1,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-11-05,Pfizer/BioNTech,VDA,20-29,31,31,20,25,1,16,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-11-05,Pfizer/BioNTech,VDA,30-39,50,84,22,43,3,66,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-11-05,Pfizer/BioNTech,VDA,40-49,68,74,16,49,5,72,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-11-05,Pfizer/BioNTech,VDA,50-59,65,86,21,34,3,93,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-11-05,Pfizer/BioNTech,VDA,60-69,58,45,12,14,2,75,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-11-05,Pfizer/BioNTech,VDA,70-79,11,11,1,3,0,18,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-11-05,Pfizer/BioNTech,VDA,80-89,2,12,2,1,0,11,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-11-05,Pfizer/BioNTech,VDA,90+,4,1,1,0,0,4,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-11-05,Pfizer/BioNTech,VEN,12-19,345,321,225,422,15,4,ITH,ITH3,5,Veneto
2021-11-05,Pfizer/BioNTech,VEN,20-29,753,623,156,829,15,376,ITH,ITH3,5,Veneto
2021-11-05,Pfizer/BioNTech,VEN,30-39,829,921,190,1050,14,496,ITH,ITH3,5,Veneto
2021-11-05,Pfizer/BioNTech,VEN,40-49,883,957,170,939,14,717,ITH,ITH3,5,Veneto
2021-11-05,Pfizer/BioNTech,VEN,50-59,929,1094,137,831,9,1046,ITH,ITH3,5,Veneto
2021-11-05,Pfizer/BioNTech,VEN,60-69,933,781,74,222,3,1415,ITH,ITH3,5,Veneto
2021-11-05,Pfizer/BioNTech,VEN,70-79,905,774,36,62,2,1579,ITH,ITH3,5,Veneto
2021-11-05,Pfizer/BioNTech,VEN,80-89,1227,1634,15,25,0,2821,ITH,ITH3,5,Veneto
2021-11-05,Pfizer/BioNTech,VEN,90+,156,522,7,14,0,657,ITH,ITH3,5,Veneto
2021-11-06,Janssen,EMR,60-69,1,3,4,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-11-06,Janssen,LAZ,12-19,0,1,1,0,0,0,ITI,ITI4,12,Lazio
2021-11-06,Janssen,LAZ,20-29,14,5,19,0,0,0,ITI,ITI4,12,Lazio
2021-11-06,Janssen,LAZ,30-39,16,5,21,0,0,0,ITI,ITI4,12,Lazio
2021-11-06,Janssen,LAZ,40-49,7,3,10,0,0,0,ITI,ITI4,12,Lazio
2021-11-06,Janssen,LAZ,50-59,12,6,18,0,0,0,ITI,ITI4,12,Lazio
2021-11-06,Janssen,LAZ,60-69,2,1,3,0,0,0,ITI,ITI4,12,Lazio
2021-11-06,Janssen,LAZ,70-79,1,1,2,0,0,0,ITI,ITI4,12,Lazio
2021-11-06,Janssen,PAB,20-29,1,0,1,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-11-06,Janssen,PAB,30-39,1,0,1,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-11-06,Janssen,PAB,60-69,0,1,1,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-11-06,Janssen,SIC,20-29,0,1,1,0,0,0,ITG,ITG1,19,Sicilia
2021-11-06,Janssen,SIC,30-39,0,1,1,0,0,0,ITG,ITG1,19,Sicilia
2021-11-06,Janssen,SIC,40-49,1,0,1,0,0,0,ITG,ITG1,19,Sicilia
2021-11-06,Moderna,ABR,12-19,23,30,21,29,2,1,ITF,ITF1,13,Abruzzo
2021-11-06,Moderna,ABR,20-29,19,18,14,22,0,1,ITF,ITF1,13,Abruzzo
2021-11-06,Moderna,ABR,30-39,42,31,13,55,2,3,ITF,ITF1,13,Abruzzo
2021-11-06,Moderna,ABR,40-49,31,37,8,51,5,4,ITF,ITF1,13,Abruzzo
2021-11-06,Moderna,ABR,50-59,35,31,13,36,5,12,ITF,ITF1,13,Abruzzo
2021-11-06,Moderna,ABR,60-69,35,28,8,13,1,41,ITF,ITF1,13,Abruzzo
2021-11-06,Moderna,ABR,70-79,23,14,2,4,0,31,ITF,ITF1,13,Abruzzo
2021-11-06,Moderna,ABR,80-89,25,19,0,2,0,42,ITF,ITF1,13,Abruzzo
2021-11-06,Moderna,ABR,90+,3,6,1,0,0,8,ITF,ITF1,13,Abruzzo
2021-11-06,Moderna,BAS,12-19,7,2,2,7,0,0,ITF,ITF5,17,Basilicata
2021-11-06,Moderna,BAS,20-29,7,4,1,10,0,0,ITF,ITF5,17,Basilicata
2021-11-06,Moderna,BAS,30-39,5,5,2,8,0,0,ITF,ITF5,17,Basilicata
2021-11-06,Moderna,BAS,40-49,9,2,0,11,0,0,ITF,ITF5,17,Basilicata
2021-11-06,Moderna,BAS,50-59,3,7,0,9,0,1,ITF,ITF5,17,Basilicata
2021-11-06,Moderna,BAS,60-69,2,3,0,5,0,0,ITF,ITF5,17,Basilicata
2021-11-06,Moderna,BAS,70-79,1,1,0,1,0,1,ITF,ITF5,17,Basilicata
2021-11-06,Moderna,BAS,80-89,1,7,0,1,0,7,ITF,ITF5,17,Basilicata
2021-11-06,Moderna,BAS,90+,2,1,0,0,0,3,ITF,ITF5,17,Basilicata
2021-11-06,Moderna,CAL,12-19,4,6,2,8,0,0,ITF,ITF6,18,Calabria
2021-11-06,Moderna,CAL,20-29,15,13,6,20,0,2,ITF,ITF6,18,Calabria
2021-11-06,Moderna,CAL,30-39,25,19,8,30,0,6,ITF,ITF6,18,Calabria
2021-11-06,Moderna,CAL,40-49,25,20,11,30,0,4,ITF,ITF6,18,Calabria
2021-11-06,Moderna,CAL,50-59,29,17,4,36,0,6,ITF,ITF6,18,Calabria
2021-11-06,Moderna,CAL,60-69,30,16,8,11,0,27,ITF,ITF6,18,Calabria
2021-11-06,Moderna,CAL,70-79,20,15,1,5,0,29,ITF,ITF6,18,Calabria
2021-11-06,Moderna,CAL,80-89,24,25,0,2,0,47,ITF,ITF6,18,Calabria
2021-11-06,Moderna,CAL,90+,2,2,0,0,0,4,ITF,ITF6,18,Calabria
2021-11-06,Moderna,CAM,12-19,50,50,39,58,3,0,ITF,ITF3,15,Campania
2021-11-06,Moderna,CAM,20-29,96,63,54,96,5,4,ITF,ITF3,15,Campania
2021-11-06,Moderna,CAM,30-39,121,86,45,136,14,12,ITF,ITF3,15,Campania
2021-11-06,Moderna,CAM,40-49,148,86,55,148,11,20,ITF,ITF3,15,Campania
2021-11-06,Moderna,CAM,50-59,99,70,43,88,8,30,ITF,ITF3,15,Campania
2021-11-06,Moderna,CAM,60-69,61,48,25,49,2,33,ITF,ITF3,15,Campania
2021-11-06,Moderna,CAM,70-79,35,34,7,10,0,52,ITF,ITF3,15,Campania
2021-11-06,Moderna,CAM,80-89,27,30,3,6,0,48,ITF,ITF3,15,Campania
2021-11-06,Moderna,CAM,90+,5,6,0,1,0,10,ITF,ITF3,15,Campania
2021-11-06,Moderna,EMR,12-19,113,85,124,68,5,1,ITH,ITH5,8,Emilia-Romagna
2021-11-06,Moderna,EMR,20-29,243,178,100,264,12,45,ITH,ITH5,8,Emilia-Romagna
2021-11-06,Moderna,EMR,30-39,259,195,100,290,12,52,ITH,ITH5,8,Emilia-Romagna
2021-11-06,Moderna,EMR,40-49,279,231,90,259,17,144,ITH,ITH5,8,Emilia-Romagna
2021-11-06,Moderna,EMR,50-59,218,225,62,165,14,202,ITH,ITH5,8,Emilia-Romagna
2021-11-06,Moderna,EMR,60-69,271,193,36,44,3,381,ITH,ITH5,8,Emilia-Romagna
2021-11-06,Moderna,EMR,70-79,207,130,21,11,0,305,ITH,ITH5,8,Emilia-Romagna
2021-11-06,Moderna,EMR,80-89,486,603,14,6,0,1069,ITH,ITH5,8,Emilia-Romagna
2021-11-06,Moderna,EMR,90+,51,89,1,4,0,135,ITH,ITH5,8,Emilia-Romagna
2021-11-06,Moderna,FVG,12-19,18,14,0,32,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-06,Moderna,FVG,20-29,77,35,0,112,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-06,Moderna,FVG,30-39,67,51,0,118,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-06,Moderna,FVG,40-49,71,52,0,120,0,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-06,Moderna,FVG,50-59,65,38,1,98,0,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-06,Moderna,FVG,60-69,18,18,0,34,0,2,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-06,Moderna,FVG,70-79,3,3,0,3,0,3,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-06,Moderna,FVG,80-89,4,3,0,3,0,4,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-06,Moderna,FVG,90+,0,1,0,0,0,1,ITH,ITH4,6,Friuli-Venezia Giulia
2021-11-06,Moderna,LAZ,12-19,58,71,48,75,5,1,ITI,ITI4,12,Lazio
2021-11-06,Moderna,LAZ,20-29,100,70,21,132,6,11,ITI,ITI4,12,Lazio
2021-11-06,Moderna,LAZ,30-39,107,99,34,153,4,15,ITI,ITI4,12,Lazio
2021-11-06,Moderna,LAZ,40-49,129,90,33,155,4,27,ITI,ITI4,12,Lazio
2021-11-06,Moderna,LAZ,50-59,143,83,16,105,8,97,ITI,ITI4,12,Lazio
2021-11-06,Moderna,LAZ,60-69,57,47,15,41,1,47,ITI,ITI4,12,Lazio
2021-11-06,Moderna,LAZ,70-79,81,105,2,9,0,175,ITI,ITI4,12,Lazio
2021-11-06,Moderna,LAZ,80-89,138,155,5,3,0,285,ITI,ITI4,12,Lazio
2021-11-06,Moderna,LAZ,90+,15,32,0,1,0,46,ITI,ITI4,12,Lazio
2021-11-06,Moderna,LIG,12-19,10,7,5,12,0,0,ITC,ITC3,7,Liguria
2021-11-06,Moderna,LIG,20-29,57,31,13,74,1,0,ITC,ITC3,7,Liguria
2021-11-06,Moderna,LIG,30-39,61,34,15,80,0,0,ITC,ITC3,7,Liguria
2021-11-06,Moderna,LIG,40-49,57,37,11,80,0,3,ITC,ITC3,7,Liguria
2021-11-06,Moderna,LIG,50-59,47,28,7,67,0,1,ITC,ITC3,7,Liguria
2021-11-06,Moderna,LIG,60-69,28,21,7,32,0,10,ITC,ITC3,7,Liguria
2021-11-06,Moderna,LIG,70-79,16,28,1,8,0,35,ITC,ITC3,7,Liguria
2021-11-06,Moderna,LIG,80-89,11,16,0,0,0,27,ITC,ITC3,7,Liguria
2021-11-06,Moderna,LIG,90+,5,6,0,0,0,11,ITC,ITC3,7,Liguria
2021-11-06,Moderna,LOM,12-19,145,162,182,105,20,0,ITC,ITC4,3,Lombardia
2021-11-06,Moderna,LOM,20-29,138,105,81,144,15,3,ITC,ITC4,3,Lombardia
2021-11-06,Moderna,LOM,30-39,139,165,106,182,12,4,ITC,ITC4,3,Lombardia
2021-11-06,Moderna,LOM,40-49,178,123,86,196,16,3,ITC,ITC4,3,Lombardia
2021-11-06,Moderna,LOM,50-59,139,112,68,168,9,6,ITC,ITC4,3,Lombardia
2021-11-06,Moderna,LOM,60-69,66,56,34,60,6,22,ITC,ITC4,3,Lombardia
2021-11-06,Moderna,LOM,70-79,26,35,18,18,1,24,ITC,ITC4,3,Lombardia
