data_somministrazione,fornitore,area,fascia_anagrafica,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,pregressa_infezione,dose_addizionale_booster,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area
2021-09-06,Pfizer/BioNTech,SIC,80-89,93,150,138,99,6,0,ITG,ITG1,19,Sicilia
2021-09-06,Pfizer/BioNTech,SIC,90+,12,35,26,20,1,0,ITG,ITG1,19,Sicilia
2021-09-06,Pfizer/BioNTech,TOS,12-19,2492,2372,2293,2429,142,0,ITI,ITI1,9,Toscana
2021-09-06,Pfizer/BioNTech,TOS,20-29,1842,1544,1236,2029,121,0,ITI,ITI1,9,Toscana
2021-09-06,Pfizer/BioNTech,TOS,30-39,1207,1083,1438,739,113,0,ITI,ITI1,9,Toscana
2021-09-06,Pfizer/BioNTech,TOS,40-49,2040,2031,1386,2500,185,0,ITI,ITI1,9,Toscana
2021-09-06,Pfizer/BioNTech,TOS,50-59,940,852,965,647,180,0,ITI,ITI1,9,Toscana
2021-09-06,Pfizer/BioNTech,TOS,60-69,169,212,244,96,41,0,ITI,ITI1,9,Toscana
2021-09-06,Pfizer/BioNTech,TOS,70-79,96,136,135,58,39,0,ITI,ITI1,9,Toscana
2021-09-06,Pfizer/BioNTech,TOS,80-89,35,48,40,16,27,0,ITI,ITI1,9,Toscana
2021-09-06,Pfizer/BioNTech,TOS,90+,3,14,8,8,1,0,ITI,ITI1,9,Toscana
2021-09-06,Pfizer/BioNTech,UMB,12-19,718,674,324,1066,2,0,ITI,ITI2,10,Umbria
2021-09-06,Pfizer/BioNTech,UMB,20-29,255,215,109,359,2,0,ITI,ITI2,10,Umbria
2021-09-06,Pfizer/BioNTech,UMB,30-39,190,204,117,271,6,0,ITI,ITI2,10,Umbria
2021-09-06,Pfizer/BioNTech,UMB,40-49,329,322,130,517,4,0,ITI,ITI2,10,Umbria
2021-09-06,Pfizer/BioNTech,UMB,50-59,191,149,88,246,6,0,ITI,ITI2,10,Umbria
2021-09-06,Pfizer/BioNTech,UMB,60-69,51,62,56,45,12,0,ITI,ITI2,10,Umbria
2021-09-06,Pfizer/BioNTech,UMB,70-79,16,25,27,10,4,0,ITI,ITI2,10,Umbria
2021-09-06,Pfizer/BioNTech,UMB,80-89,3,6,4,5,0,0,ITI,ITI2,10,Umbria
2021-09-06,Pfizer/BioNTech,UMB,90+,1,1,0,1,1,0,ITI,ITI2,10,Umbria
2021-09-06,Pfizer/BioNTech,VDA,12-19,22,27,26,18,5,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-09-06,Pfizer/BioNTech,VDA,20-29,25,29,30,17,7,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-09-06,Pfizer/BioNTech,VDA,30-39,18,23,33,4,4,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-09-06,Pfizer/BioNTech,VDA,40-49,12,22,22,6,6,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-09-06,Pfizer/BioNTech,VDA,50-59,9,17,19,5,2,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-09-06,Pfizer/BioNTech,VDA,60-69,9,8,10,3,4,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-09-06,Pfizer/BioNTech,VDA,70-79,4,2,4,1,1,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-09-06,Pfizer/BioNTech,VDA,80-89,0,1,0,1,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-09-06,Pfizer/BioNTech,VEN,12-19,3996,3781,1513,6187,77,0,ITH,ITH3,5,Veneto
2021-09-06,Pfizer/BioNTech,VEN,20-29,3252,2445,838,4794,65,0,ITH,ITH3,5,Veneto
2021-09-06,Pfizer/BioNTech,VEN,30-39,2932,2441,831,4465,77,0,ITH,ITH3,5,Veneto
2021-09-06,Pfizer/BioNTech,VEN,40-49,1554,1280,631,2099,104,0,ITH,ITH3,5,Veneto
2021-09-06,Pfizer/BioNTech,VEN,50-59,1009,836,459,1273,113,0,ITH,ITH3,5,Veneto
2021-09-06,Pfizer/BioNTech,VEN,60-69,266,265,159,319,53,0,ITH,ITH3,5,Veneto
2021-09-06,Pfizer/BioNTech,VEN,70-79,109,134,80,141,22,0,ITH,ITH3,5,Veneto
2021-09-06,Pfizer/BioNTech,VEN,80-89,27,44,22,41,8,0,ITH,ITH3,5,Veneto
2021-09-06,Pfizer/BioNTech,VEN,90+,4,11,5,7,3,0,ITH,ITH3,5,Veneto
2021-09-06,Vaxzevria (AstraZeneca),ABR,20-29,2,0,0,2,0,0,ITF,ITF1,13,Abruzzo
2021-09-06,Vaxzevria (AstraZeneca),ABR,30-39,0,1,0,1,0,0,ITF,ITF1,13,Abruzzo
2021-09-06,Vaxzevria (AstraZeneca),ABR,40-49,5,7,0,12,0,0,ITF,ITF1,13,Abruzzo
2021-09-06,Vaxzevria (AstraZeneca),ABR,50-59,2,6,0,8,0,0,ITF,ITF1,13,Abruzzo
2021-09-06,Vaxzevria (AstraZeneca),ABR,60-69,14,20,1,33,0,0,ITF,ITF1,13,Abruzzo
2021-09-06,Vaxzevria (AstraZeneca),ABR,70-79,3,6,1,8,0,0,ITF,ITF1,13,Abruzzo
2021-09-06,Vaxzevria (AstraZeneca),BAS,50-59,1,0,0,1,0,0,ITF,ITF5,17,Basilicata
2021-09-06,Vaxzevria (AstraZeneca),BAS,60-69,19,14,1,30,2,0,ITF,ITF5,17,Basilicata
2021-09-06,Vaxzevria (AstraZeneca),BAS,70-79,2,3,3,2,0,0,ITF,ITF5,17,Basilicata
2021-09-06,Vaxzevria (AstraZeneca),BAS,80-89,1,0,1,0,0,0,ITF,ITF5,17,Basilicata
2021-09-06,Vaxzevria (AstraZeneca),CAL,20-29,1,1,0,2,0,0,ITF,ITF6,18,Calabria
2021-09-06,Vaxzevria (AstraZeneca),CAL,30-39,0,1,0,1,0,0,ITF,ITF6,18,Calabria
2021-09-06,Vaxzevria (AstraZeneca),CAL,40-49,4,0,0,4,0,0,ITF,ITF6,18,Calabria
2021-09-06,Vaxzevria (AstraZeneca),CAL,50-59,5,2,0,7,0,0,ITF,ITF6,18,Calabria
2021-09-06,Vaxzevria (AstraZeneca),CAL,60-69,13,10,0,23,0,0,ITF,ITF6,18,Calabria
2021-09-06,Vaxzevria (AstraZeneca),CAL,70-79,4,0,0,4,0,0,ITF,ITF6,18,Calabria
2021-09-06,Vaxzevria (AstraZeneca),CAL,80-89,0,1,0,1,0,0,ITF,ITF6,18,Calabria
2021-09-06,Vaxzevria (AstraZeneca),CAM,20-29,8,1,0,9,0,0,ITF,ITF3,15,Campania
2021-09-06,Vaxzevria (AstraZeneca),CAM,30-39,7,3,0,10,0,0,ITF,ITF3,15,Campania
2021-09-06,Vaxzevria (AstraZeneca),CAM,40-49,2,2,0,4,0,0,ITF,ITF3,15,Campania
2021-09-06,Vaxzevria (AstraZeneca),CAM,50-59,1,1,0,2,0,0,ITF,ITF3,15,Campania
2021-09-06,Vaxzevria (AstraZeneca),CAM,60-69,63,59,3,119,0,0,ITF,ITF3,15,Campania
2021-09-06,Vaxzevria (AstraZeneca),CAM,70-79,27,26,1,51,1,0,ITF,ITF3,15,Campania
2021-09-06,Vaxzevria (AstraZeneca),CAM,90+,1,0,0,1,0,0,ITF,ITF3,15,Campania
2021-09-06,Vaxzevria (AstraZeneca),EMR,30-39,1,0,0,1,0,0,ITH,ITH5,8,Emilia-Romagna
2021-09-06,Vaxzevria (AstraZeneca),EMR,40-49,1,0,1,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-09-06,Vaxzevria (AstraZeneca),EMR,60-69,8,8,1,14,1,0,ITH,ITH5,8,Emilia-Romagna
2021-09-06,Vaxzevria (AstraZeneca),EMR,70-79,0,4,0,4,0,0,ITH,ITH5,8,Emilia-Romagna
2021-09-06,Vaxzevria (AstraZeneca),FVG,70-79,0,1,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-09-06,Vaxzevria (AstraZeneca),LAZ,12-19,1,0,0,1,0,0,ITI,ITI4,12,Lazio
2021-09-06,Vaxzevria (AstraZeneca),LAZ,20-29,4,1,0,5,0,0,ITI,ITI4,12,Lazio
2021-09-06,Vaxzevria (AstraZeneca),LAZ,30-39,3,1,0,4,0,0,ITI,ITI4,12,Lazio
2021-09-06,Vaxzevria (AstraZeneca),LAZ,40-49,7,4,2,9,0,0,ITI,ITI4,12,Lazio
2021-09-06,Vaxzevria (AstraZeneca),LAZ,50-59,8,1,0,9,0,0,ITI,ITI4,12,Lazio
2021-09-06,Vaxzevria (AstraZeneca),LAZ,60-69,14,9,1,22,0,0,ITI,ITI4,12,Lazio
2021-09-06,Vaxzevria (AstraZeneca),LAZ,70-79,5,3,0,8,0,0,ITI,ITI4,12,Lazio
2021-09-06,Vaxzevria (AstraZeneca),LIG,12-19,1,0,0,1,0,0,ITC,ITC3,7,Liguria
2021-09-06,Vaxzevria (AstraZeneca),LIG,20-29,4,1,0,5,0,0,ITC,ITC3,7,Liguria
2021-09-06,Vaxzevria (AstraZeneca),LIG,30-39,4,1,0,5,0,0,ITC,ITC3,7,Liguria
2021-09-06,Vaxzevria (AstraZeneca),LIG,50-59,1,0,0,1,0,0,ITC,ITC3,7,Liguria
2021-09-06,Vaxzevria (AstraZeneca),LIG,60-69,30,23,1,52,0,0,ITC,ITC3,7,Liguria
2021-09-06,Vaxzevria (AstraZeneca),LIG,70-79,11,13,0,24,0,0,ITC,ITC3,7,Liguria
2021-09-06,Vaxzevria (AstraZeneca),LOM,40-49,0,1,0,1,0,0,ITC,ITC4,3,Lombardia
2021-09-06,Vaxzevria (AstraZeneca),LOM,50-59,4,5,0,9,0,0,ITC,ITC4,3,Lombardia
2021-09-06,Vaxzevria (AstraZeneca),LOM,60-69,103,102,12,191,2,0,ITC,ITC4,3,Lombardia
2021-09-06,Vaxzevria (AstraZeneca),LOM,70-79,23,33,4,52,0,0,ITC,ITC4,3,Lombardia
2021-09-06,Vaxzevria (AstraZeneca),LOM,80-89,5,5,0,10,0,0,ITC,ITC4,3,Lombardia
2021-09-06,Vaxzevria (AstraZeneca),LOM,90+,1,1,0,2,0,0,ITC,ITC4,3,Lombardia
2021-09-06,Vaxzevria (AstraZeneca),MAR,50-59,1,0,0,1,0,0,ITI,ITI3,11,Marche
2021-09-06,Vaxzevria (AstraZeneca),MAR,60-69,31,23,1,53,0,0,ITI,ITI3,11,Marche
2021-09-06,Vaxzevria (AstraZeneca),MAR,70-79,6,6,1,11,0,0,ITI,ITI3,11,Marche
2021-09-06,Vaxzevria (AstraZeneca),MAR,80-89,0,1,0,1,0,0,ITI,ITI3,11,Marche
2021-09-06,Vaxzevria (AstraZeneca),PAB,60-69,1,1,0,2,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-09-06,Vaxzevria (AstraZeneca),PAB,70-79,0,2,0,2,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-09-06,Vaxzevria (AstraZeneca),PAT,60-69,3,2,0,5,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-09-06,Vaxzevria (AstraZeneca),PAT,70-79,2,0,0,2,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-09-06,Vaxzevria (AstraZeneca),PIE,30-39,3,0,0,3,0,0,ITC,ITC1,1,Piemonte
2021-09-06,Vaxzevria (AstraZeneca),PIE,40-49,2,1,0,3,0,0,ITC,ITC1,1,Piemonte
2021-09-06,Vaxzevria (AstraZeneca),PIE,50-59,15,12,0,27,0,0,ITC,ITC1,1,Piemonte
2021-09-06,Vaxzevria (AstraZeneca),PIE,60-69,17,15,0,32,0,0,ITC,ITC1,1,Piemonte
2021-09-06,Vaxzevria (AstraZeneca),PIE,70-79,4,19,0,23,0,0,ITC,ITC1,1,Piemonte
2021-09-06,Vaxzevria (AstraZeneca),PUG,30-39,2,0,0,2,0,0,ITF,ITF4,16,Puglia
2021-09-06,Vaxzevria (AstraZeneca),PUG,40-49,0,1,0,1,0,0,ITF,ITF4,16,Puglia
2021-09-06,Vaxzevria (AstraZeneca),PUG,50-59,1,3,0,4,0,0,ITF,ITF4,16,Puglia
2021-09-06,Vaxzevria (AstraZeneca),PUG,60-69,7,11,1,17,0,0,ITF,ITF4,16,Puglia
2021-09-06,Vaxzevria (AstraZeneca),PUG,70-79,5,7,0,12,0,0,ITF,ITF4,16,Puglia
2021-09-06,Vaxzevria (AstraZeneca),SAR,30-39,1,0,0,1,0,0,ITG,ITG2,20,Sardegna
2021-09-06,Vaxzevria (AstraZeneca),SAR,60-69,30,25,2,53,0,0,ITG,ITG2,20,Sardegna
2021-09-06,Vaxzevria (AstraZeneca),SAR,70-79,12,7,1,18,0,0,ITG,ITG2,20,Sardegna
2021-09-06,Vaxzevria (AstraZeneca),SIC,30-39,0,1,0,1,0,0,ITG,ITG1,19,Sicilia
2021-09-06,Vaxzevria (AstraZeneca),SIC,50-59,1,0,0,1,0,0,ITG,ITG1,19,Sicilia
2021-09-06,Vaxzevria (AstraZeneca),SIC,60-69,1,3,0,4,0,0,ITG,ITG1,19,Sicilia
2021-09-06,Vaxzevria (AstraZeneca),SIC,70-79,1,1,0,2,0,0,ITG,ITG1,19,Sicilia
2021-09-06,Vaxzevria (AstraZeneca),TOS,60-69,2,2,0,4,0,0,ITI,ITI1,9,Toscana
2021-09-06,Vaxzevria (AstraZeneca),TOS,70-79,1,1,0,2,0,0,ITI,ITI1,9,Toscana
2021-09-06,Vaxzevria (AstraZeneca),UMB,70-79,1,0,0,1,0,0,ITI,ITI2,10,Umbria
2021-09-06,Vaxzevria (AstraZeneca),VDA,60-69,4,2,0,4,2,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-09-06,Vaxzevria (AstraZeneca),VEN,60-69,10,8,3,15,0,0,ITH,ITH3,5,Veneto
2021-09-06,Vaxzevria (AstraZeneca),VEN,70-79,3,12,0,15,0,0,ITH,ITH3,5,Veneto
2021-09-06,Vaxzevria (AstraZeneca),VEN,80-89,0,1,0,1,0,0,ITH,ITH3,5,Veneto
2021-09-06,Vaxzevria (AstraZeneca),VEN,90+,0,1,0,1,0,0,ITH,ITH3,5,Veneto
2021-09-07,Janssen,ABR,12-19,0,1,1,0,0,0,ITF,ITF1,13,Abruzzo
2021-09-07,Janssen,ABR,30-39,1,0,1,0,0,0,ITF,ITF1,13,Abruzzo
2021-09-07,Janssen,ABR,40-49,5,0,5,0,0,0,ITF,ITF1,13,Abruzzo
2021-09-07,Janssen,ABR,50-59,2,0,2,0,0,0,ITF,ITF1,13,Abruzzo
2021-09-07,Janssen,ABR,60-69,5,3,8,0,0,0,ITF,ITF1,13,Abruzzo
2021-09-07,Janssen,ABR,70-79,0,1,1,0,0,0,ITF,ITF1,13,Abruzzo
2021-09-07,Janssen,BAS,20-29,2,0,2,0,0,0,ITF,ITF5,17,Basilicata
2021-09-07,Janssen,BAS,30-39,3,0,3,0,0,0,ITF,ITF5,17,Basilicata
2021-09-07,Janssen,BAS,50-59,2,0,2,0,0,0,ITF,ITF5,17,Basilicata
2021-09-07,Janssen,BAS,60-69,1,1,2,0,0,0,ITF,ITF5,17,Basilicata
2021-09-07,Janssen,BAS,70-79,1,0,1,0,0,0,ITF,ITF5,17,Basilicata
2021-09-07,Janssen,CAL,40-49,4,2,6,0,0,0,ITF,ITF6,18,Calabria
2021-09-07,Janssen,CAL,50-59,1,1,2,0,0,0,ITF,ITF6,18,Calabria
2021-09-07,Janssen,CAL,60-69,2,2,4,0,0,0,ITF,ITF6,18,Calabria
2021-09-07,Janssen,CAM,12-19,2,0,2,0,0,0,ITF,ITF3,15,Campania
2021-09-07,Janssen,CAM,20-29,50,8,58,0,0,0,ITF,ITF3,15,Campania
2021-09-07,Janssen,CAM,30-39,48,9,57,0,0,0,ITF,ITF3,15,Campania
2021-09-07,Janssen,CAM,40-49,34,7,41,0,0,0,ITF,ITF3,15,Campania
2021-09-07,Janssen,CAM,50-59,7,5,12,0,0,0,ITF,ITF3,15,Campania
2021-09-07,Janssen,CAM,60-69,1,5,6,0,0,0,ITF,ITF3,15,Campania
2021-09-07,Janssen,CAM,80-89,2,0,2,0,0,0,ITF,ITF3,15,Campania
2021-09-07,Janssen,EMR,12-19,1,0,1,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-09-07,Janssen,EMR,20-29,1,1,2,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-09-07,Janssen,EMR,30-39,1,3,4,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-09-07,Janssen,EMR,40-49,1,0,1,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-09-07,Janssen,EMR,50-59,5,0,5,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-09-07,Janssen,EMR,60-69,24,28,52,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-09-07,Janssen,EMR,70-79,11,15,26,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-09-07,Janssen,EMR,80-89,1,2,3,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-09-07,Janssen,FVG,30-39,2,0,2,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-09-07,Janssen,FVG,40-49,1,0,1,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-09-07,Janssen,FVG,50-59,2,0,2,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-09-07,Janssen,LAZ,12-19,7,3,10,0,0,0,ITI,ITI4,12,Lazio
2021-09-07,Janssen,LAZ,20-29,52,15,67,0,0,0,ITI,ITI4,12,Lazio
2021-09-07,Janssen,LAZ,30-39,78,26,104,0,0,0,ITI,ITI4,12,Lazio
2021-09-07,Janssen,LAZ,40-49,60,27,87,0,0,0,ITI,ITI4,12,Lazio
2021-09-07,Janssen,LAZ,50-59,50,19,69,0,0,0,ITI,ITI4,12,Lazio
2021-09-07,Janssen,LAZ,60-69,19,15,34,0,0,0,ITI,ITI4,12,Lazio
2021-09-07,Janssen,LAZ,70-79,3,6,9,0,0,0,ITI,ITI4,12,Lazio
2021-09-07,Janssen,LAZ,80-89,1,0,1,0,0,0,ITI,ITI4,12,Lazio
2021-09-07,Janssen,LIG,40-49,1,1,2,0,0,0,ITC,ITC3,7,Liguria
2021-09-07,Janssen,LIG,50-59,1,0,1,0,0,0,ITC,ITC3,7,Liguria
2021-09-07,Janssen,LOM,30-39,2,0,2,0,0,0,ITC,ITC4,3,Lombardia
2021-09-07,Janssen,LOM,40-49,2,1,3,0,0,0,ITC,ITC4,3,Lombardia
2021-09-07,Janssen,LOM,50-59,4,4,8,0,0,0,ITC,ITC4,3,Lombardia
2021-09-07,Janssen,LOM,60-69,60,39,99,0,0,0,ITC,ITC4,3,Lombardia
2021-09-07,Janssen,LOM,70-79,18,21,39,0,0,0,ITC,ITC4,3,Lombardia
2021-09-07,Janssen,LOM,80-89,1,1,2,0,0,0,ITC,ITC4,3,Lombardia
2021-09-07,Janssen,LOM,90+,1,2,3,0,0,0,ITC,ITC4,3,Lombardia
2021-09-07,Janssen,MAR,40-49,3,4,7,0,0,0,ITI,ITI3,11,Marche
2021-09-07,Janssen,MAR,50-59,2,2,4,0,0,0,ITI,ITI3,11,Marche
2021-09-07,Janssen,MAR,60-69,22,14,36,0,0,0,ITI,ITI3,11,Marche
2021-09-07,Janssen,MAR,70-79,9,6,15,0,0,0,ITI,ITI3,11,Marche
2021-09-07,Janssen,MAR,80-89,1,1,2,0,0,0,ITI,ITI3,11,Marche
2021-09-07,Janssen,MAR,90+,0,1,1,0,0,0,ITI,ITI3,11,Marche
2021-09-07,Janssen,PAB,40-49,1,0,1,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-09-07,Janssen,PAB,50-59,1,1,2,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-09-07,Janssen,PAB,60-69,5,2,7,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-09-07,Janssen,PAB,70-79,5,3,8,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-09-07,Janssen,PAB,80-89,2,0,2,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-09-07,Janssen,PAB,90+,0,1,1,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-09-07,Janssen,PAT,60-69,0,1,1,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-09-07,Janssen,PIE,20-29,3,0,3,0,0,0,ITC,ITC1,1,Piemonte
2021-09-07,Janssen,PIE,60-69,15,10,25,0,0,0,ITC,ITC1,1,Piemonte
2021-09-07,Janssen,PIE,70-79,9,5,14,0,0,0,ITC,ITC1,1,Piemonte
2021-09-07,Janssen,PIE,80-89,0,2,2,0,0,0,ITC,ITC1,1,Piemonte
2021-09-07,Janssen,PUG,12-19,18,3,21,0,0,0,ITF,ITF4,16,Puglia
2021-09-07,Janssen,PUG,20-29,89,3,92,0,0,0,ITF,ITF4,16,Puglia
2021-09-07,Janssen,PUG,30-39,39,1,40,0,0,0,ITF,ITF4,16,Puglia
2021-09-07,Janssen,PUG,40-49,21,1,22,0,0,0,ITF,ITF4,16,Puglia
2021-09-07,Janssen,PUG,50-59,5,0,5,0,0,0,ITF,ITF4,16,Puglia
2021-09-07,Janssen,PUG,60-69,3,4,7,0,0,0,ITF,ITF4,16,Puglia
2021-09-07,Janssen,PUG,70-79,1,3,4,0,0,0,ITF,ITF4,16,Puglia
2021-09-07,Janssen,SAR,50-59,1,0,1,0,0,0,ITG,ITG2,20,Sardegna
2021-09-07,Janssen,SAR,60-69,10,5,15,0,0,0,ITG,ITG2,20,Sardegna
2021-09-07,Janssen,SAR,70-79,4,6,10,0,0,0,ITG,ITG2,20,Sardegna
2021-09-07,Janssen,SAR,80-89,1,0,1,0,0,0,ITG,ITG2,20,Sardegna
2021-09-07,Janssen,SIC,20-29,8,2,10,0,0,0,ITG,ITG1,19,Sicilia
2021-09-07,Janssen,SIC,30-39,6,5,11,0,0,0,ITG,ITG1,19,Sicilia
2021-09-07,Janssen,SIC,40-49,9,2,11,0,0,0,ITG,ITG1,19,Sicilia
2021-09-07,Janssen,SIC,50-59,3,1,4,0,0,0,ITG,ITG1,19,Sicilia
2021-09-07,Janssen,SIC,60-69,1,2,3,0,0,0,ITG,ITG1,19,Sicilia
2021-09-07,Janssen,SIC,80-89,1,0,1,0,0,0,ITG,ITG1,19,Sicilia
2021-09-07,Janssen,TOS,20-29,1,1,2,0,0,0,ITI,ITI1,9,Toscana
2021-09-07,Janssen,TOS,50-59,2,0,2,0,0,0,ITI,ITI1,9,Toscana
2021-09-07,Janssen,TOS,60-69,37,24,61,0,0,0,ITI,ITI1,9,Toscana
2021-09-07,Janssen,TOS,70-79,9,15,24,0,0,0,ITI,ITI1,9,Toscana
2021-09-07,Janssen,TOS,80-89,0,1,1,0,0,0,ITI,ITI1,9,Toscana
2021-09-07,Janssen,UMB,60-69,4,7,11,0,0,0,ITI,ITI2,10,Umbria
2021-09-07,Janssen,UMB,70-79,3,2,5,0,0,0,ITI,ITI2,10,Umbria
2021-09-07,Janssen,VEN,20-29,1,0,1,0,0,0,ITH,ITH3,5,Veneto
2021-09-07,Janssen,VEN,40-49,1,0,1,0,0,0,ITH,ITH3,5,Veneto
2021-09-07,Janssen,VEN,50-59,0,1,1,0,0,0,ITH,ITH3,5,Veneto
2021-09-07,Janssen,VEN,60-69,26,15,41,0,0,0,ITH,ITH3,5,Veneto
2021-09-07,Janssen,VEN,70-79,14,7,21,0,0,0,ITH,ITH3,5,Veneto
2021-09-07,Janssen,VEN,80-89,1,5,6,0,0,0,ITH,ITH3,5,Veneto
2021-09-07,Moderna,ABR,12-19,151,133,30,252,2,0,ITF,ITF1,13,Abruzzo
2021-09-07,Moderna,ABR,20-29,228,175,20,382,1,0,ITF,ITF1,13,Abruzzo
2021-09-07,Moderna,ABR,30-39,224,139,19,341,3,0,ITF,ITF1,13,Abruzzo
2021-09-07,Moderna,ABR,40-49,118,130,22,222,4,0,ITF,ITF1,13,Abruzzo
2021-09-07,Moderna,ABR,50-59,80,74,25,127,2,0,ITF,ITF1,13,Abruzzo
2021-09-07,Moderna,ABR,60-69,32,39,10,59,2,0,ITF,ITF1,13,Abruzzo
2021-09-07,Moderna,ABR,70-79,12,16,7,19,2,0,ITF,ITF1,13,Abruzzo
2021-09-07,Moderna,ABR,80-89,2,6,0,7,1,0,ITF,ITF1,13,Abruzzo
2021-09-07,Moderna,ABR,90+,0,1,1,0,0,0,ITF,ITF1,13,Abruzzo
2021-09-07,Moderna,BAS,12-19,50,48,1,97,0,0,ITF,ITF5,17,Basilicata
2021-09-07,Moderna,BAS,20-29,102,113,4,210,1,0,ITF,ITF5,17,Basilicata
2021-09-07,Moderna,BAS,30-39,76,95,8,162,1,0,ITF,ITF5,17,Basilicata
2021-09-07,Moderna,BAS,40-49,45,30,11,64,0,0,ITF,ITF5,17,Basilicata
2021-09-07,Moderna,BAS,50-59,66,71,3,132,2,0,ITF,ITF5,17,Basilicata
2021-09-07,Moderna,BAS,60-69,27,24,6,45,0,0,ITF,ITF5,17,Basilicata
2021-09-07,Moderna,BAS,70-79,5,9,3,9,2,0,ITF,ITF5,17,Basilicata
2021-09-07,Moderna,BAS,80-89,4,2,1,5,0,0,ITF,ITF5,17,Basilicata
2021-09-07,Moderna,CAL,12-19,47,48,39,52,4,0,ITF,ITF6,18,Calabria
2021-09-07,Moderna,CAL,20-29,93,50,46,87,10,0,ITF,ITF6,18,Calabria
2021-09-07,Moderna,CAL,30-39,106,71,60,114,3,0,ITF,ITF6,18,Calabria
2021-09-07,Moderna,CAL,40-49,76,76,70,80,2,0,ITF,ITF6,18,Calabria
2021-09-07,Moderna,CAL,50-59,71,59,54,70,6,0,ITF,ITF6,18,Calabria
2021-09-07,Moderna,CAL,60-69,35,32,26,36,5,0,ITF,ITF6,18,Calabria
2021-09-07,Moderna,CAL,70-79,18,21,21,17,1,0,ITF,ITF6,18,Calabria
2021-09-07,Moderna,CAL,80-89,5,5,9,1,0,0,ITF,ITF6,18,Calabria
2021-09-07,Moderna,CAL,90+,0,2,1,1,0,0,ITF,ITF6,18,Calabria
2021-09-07,Moderna,CAM,12-19,443,415,280,554,24,0,ITF,ITF3,15,Campania
2021-09-07,Moderna,CAM,20-29,701,546,240,971,36,0,ITF,ITF3,15,Campania
2021-09-07,Moderna,CAM,30-39,544,459,254,724,25,0,ITF,ITF3,15,Campania
2021-09-07,Moderna,CAM,40-49,454,410,264,567,33,0,ITF,ITF3,15,Campania
2021-09-07,Moderna,CAM,50-59,272,282,158,380,16,0,ITF,ITF3,15,Campania
2021-09-07,Moderna,CAM,60-69,170,193,83,258,22,0,ITF,ITF3,15,Campania
2021-09-07,Moderna,CAM,70-79,67,77,43,95,6,0,ITF,ITF3,15,Campania
2021-09-07,Moderna,CAM,80-89,14,21,13,22,0,0,ITF,ITF3,15,Campania
2021-09-07,Moderna,CAM,90+,2,7,2,6,1,0,ITF,ITF3,15,Campania
2021-09-07,Moderna,EMR,12-19,354,281,66,565,4,0,ITH,ITH5,8,Emilia-Romagna
2021-09-07,Moderna,EMR,20-29,756,681,48,1385,4,0,ITH,ITH5,8,Emilia-Romagna
2021-09-07,Moderna,EMR,30-39,457,398,39,813,3,0,ITH,ITH5,8,Emilia-Romagna
2021-09-07,Moderna,EMR,40-49,328,323,47,600,4,0,ITH,ITH5,8,Emilia-Romagna
2021-09-07,Moderna,EMR,50-59,193,161,19,327,8,0,ITH,ITH5,8,Emilia-Romagna
